user_id,created_at,company_id,language,state
7731,2014-01-22,7076,english,pending
7732,2014-01-22,78,english,pending
7733,2014-01-23,8416,arabic,pending
7734,2014-01-23,35,english,pending
7735,2014-01-23,3236,spanish,pending
7736,2014-01-23,5750,english,pending
7737,2014-01-23,3956,english,pending
7738,2014-01-23,1,french,pending
7739,2014-01-23,10505,japanese,active
7740,2014-01-23,6383,japanese,pending
7741,2014-01-23,8333,french,active
7742,2014-01-23,5,english,pending
7743,2014-01-23,45,english,pending
7744,2014-01-23,63,english,pending
7745,2014-01-23,5672,english,active
7746,2014-01-23,10198,english,active
7747,2014-01-23,10515,english,pending
7748,2014-01-23,10590,indian,active
7749,2014-01-23,8027,english,pending
7750,2014-01-23,5851,english,pending
7751,2014-01-23,1,english,active
7752,2014-01-23,169,portugese,pending
7753,2014-01-23,63,english,active
7754,2014-01-23,12141,spanish,active
7755,2014-01-23,11327,german,pending
7756,2014-01-23,223,english,pending
7757,2014-01-23,1,english,pending
7758,2014-01-23,4405,french,active
7759,2014-01-23,62,russian,active
7760,2014-01-23,8,english,pending
7761,2014-01-23,27,english,pending
7762,2014-01-23,11154,indian,active
7763,2014-01-23,14,english,active
7764,2014-01-23,932,english,active
7765,2014-01-23,2,english,pending
7766,2014-01-23,12886,portugese,active
7767,2014-01-23,6,english,active
7768,2014-01-23,6175,english,pending
7769,2014-01-23,5666,english,pending
7770,2014-01-23,56,portugese,pending
7771,2014-01-24,74,english,pending
7772,2014-01-24,7068,japanese,pending
7773,2014-01-24,10778,english,pending
7774,2014-01-24,12731,english,active
7775,2014-01-24,8139,english,pending
7776,2014-01-24,29,german,pending
7777,2014-01-24,6,english,pending
7778,2014-01-24,1,english,pending
7779,2014-01-24,3677,indian,pending
7780,2014-01-24,6649,japanese,pending
7781,2014-01-24,314,portugese,active
7782,2014-01-24,6,french,active
7783,2014-01-24,11860,german,active
7784,2014-01-24,6297,japanese,pending
7785,2014-01-24,3886,spanish,active
7786,2014-01-24,3678,english,pending
7787,2014-01-24,11835,spanish,pending
7788,2014-01-24,3,english,active
7789,2014-01-24,389,english,active
7790,2014-01-24,1,spanish,active
7791,2014-01-24,5685,italian,pending
7792,2014-01-24,178,english,pending
7793,2014-01-24,10406,english,active
7794,2014-01-24,1834,japanese,active
7795,2014-01-24,11357,english,active
7796,2014-01-24,12677,russian,pending
7797,2014-01-24,6868,english,pending
7798,2014-01-24,12139,chinese,active
7799,2014-01-24,8334,indian,active
7800,2014-01-24,43,spanish,active
7801,2014-01-24,1,english,active
7802,2014-01-24,11264,japanese,pending
7803,2014-01-24,3,german,active
7804,2014-01-24,2,indian,active
7805,2014-01-24,3087,english,active
7806,2014-01-24,12288,english,active
7807,2014-01-24,11,spanish,pending
7808,2014-01-24,128,german,pending
7809,2014-01-24,11077,english,active
7810,2014-01-24,1,portugese,active
7811,2014-01-24,9172,indian,pending
7812,2014-01-24,3885,english,pending
7813,2014-01-24,9201,spanish,pending
7814,2014-01-24,1,english,pending
7815,2014-01-24,6502,arabic,active
7816,2014-01-24,2321,spanish,active
7817,2014-01-25,86,english,pending
7818,2014-01-25,13135,english,pending
7819,2014-01-25,1,arabic,pending
7820,2014-01-25,6056,english,pending
7821,2014-01-25,14,english,pending
7822,2014-01-25,7,japanese,active
7823,2014-01-25,9875,english,active
7824,2014-01-25,8785,korean,active
7825,2014-01-25,3341,german,active
7826,2014-01-25,3993,english,pending
7827,2014-01-25,6003,french,pending
7828,2014-01-25,6093,english,pending
7829,2014-01-26,8668,english,active
7830,2014-01-26,11706,chinese,pending
7831,2014-01-26,3439,english,pending
7832,2014-01-26,2987,spanish,pending
7833,2014-01-26,7078,spanish,active
7834,2014-01-26,5310,german,active
7835,2014-01-26,5387,english,active
7836,2014-01-26,9268,french,pending
7837,2014-01-26,6477,english,pending
7838,2014-01-26,2157,english,pending
7839,2014-01-26,4815,english,active
7840,2014-01-26,9344,indian,active
7841,2014-01-26,2093,english,active
7842,2014-01-27,4,spanish,active
7843,2014-01-27,5812,japanese,active
7844,2014-01-27,312,japanese,pending
7845,2014-01-27,2,french,pending
7846,2014-01-27,10068,french,active
7847,2014-01-27,1328,japanese,pending
7848,2014-01-27,11691,french,active
7849,2014-01-27,11524,indian,active
7850,2014-01-27,12753,spanish,pending
7851,2014-01-27,1,english,active
7852,2014-01-27,1944,english,pending
7853,2014-01-27,1,english,active
7854,2014-01-27,3,italian,pending
7855,2014-01-27,5774,portugese,pending
7856,2014-01-27,13015,german,pending
7857,2014-01-27,6,english,pending
7858,2014-01-27,890,russian,pending
7859,2014-01-27,1,english,pending
7860,2014-01-27,12611,english,active
7861,2014-01-27,7327,german,active
7862,2014-01-27,90,french,active
7863,2014-01-27,4917,english,active
7864,2014-01-27,2371,english,active
7865,2014-01-27,4291,english,active
7866,2014-01-27,10489,english,pending
7867,2014-01-27,10513,japanese,pending
7868,2014-01-27,2166,italian,pending
7869,2014-01-27,8964,german,pending
7870,2014-01-27,9878,english,pending
7871,2014-01-27,59,english,pending
7872,2014-01-27,11311,chinese,pending
7873,2014-01-27,7825,english,active
7874,2014-01-27,31,french,pending
7875,2014-01-27,21,english,pending
7876,2014-01-27,4319,korean,active
7877,2014-01-27,3760,english,active
7878,2014-01-27,8756,spanish,pending
7879,2014-01-27,10123,english,active
7880,2014-01-28,1427,english,pending
7881,2014-01-28,6188,english,pending
7882,2014-01-28,7837,english,active
7883,2014-01-28,3020,french,active
7884,2014-01-28,8929,english,pending
7885,2014-01-28,11207,french,active
7886,2014-01-28,12480,english,pending
7887,2014-01-28,5147,english,active
7888,2014-01-28,6519,japanese,active
7889,2014-01-28,9133,japanese,pending
7890,2014-01-28,276,english,pending
7891,2014-01-28,6654,italian,active
7892,2014-01-28,255,english,pending
7893,2014-01-28,1,german,pending
7894,2014-01-28,11,indian,pending
7895,2014-01-28,1782,english,active
7896,2014-01-28,6603,french,pending
7897,2014-01-28,6309,german,active
7898,2014-01-28,242,chinese,active
7899,2014-01-28,5519,spanish,active
7900,2014-01-28,29,indian,pending
7901,2014-01-28,9489,german,active
7902,2014-01-28,5057,german,active
7903,2014-01-28,950,english,pending
7904,2014-01-28,12177,english,pending
7905,2014-01-28,8672,english,active
7906,2014-01-28,4567,german,active
7907,2014-01-28,10074,french,pending
7908,2014-01-28,6113,japanese,pending
7909,2014-01-28,2878,english,pending
7910,2014-01-28,1399,english,pending
7911,2014-01-28,10299,english,active
7912,2014-01-28,10136,english,active
7913,2014-01-28,1,english,active
7914,2014-01-28,7095,french,active
7915,2014-01-28,11016,german,active
7916,2014-01-28,637,german,active
7917,2014-01-28,3269,english,active
7918,2014-01-28,628,english,active
7919,2014-01-28,5954,english,active
7920,2014-01-28,7995,english,active
7921,2014-01-28,10872,german,pending
7922,2014-01-28,6629,spanish,active
7923,2014-01-28,4437,english,active
7924,2014-01-28,6725,korean,pending
7925,2014-01-28,6009,arabic,active
7926,2014-01-28,11725,english,pending
7927,2014-01-29,10,russian,active
7928,2014-01-29,6241,english,active
7929,2014-01-29,1528,arabic,pending
7930,2014-01-29,2,japanese,active
7931,2014-01-29,10671,english,pending
7932,2014-01-29,8381,japanese,active
7933,2014-01-29,7255,english,pending
7934,2014-01-29,18,chinese,pending
7935,2014-01-29,10325,english,active
7936,2014-01-29,7559,english,active
7937,2014-01-29,31,english,active
7938,2014-01-29,10839,french,pending
7939,2014-01-29,62,english,pending
7940,2014-01-29,12030,russian,pending
7941,2014-01-29,6485,indian,active
7942,2014-01-29,381,english,active
7943,2014-01-29,10510,japanese,active
7944,2014-01-29,11,english,pending
7945,2014-01-29,4522,russian,active
7946,2014-01-29,12050,portugese,active
7947,2014-01-29,422,english,active
7948,2014-01-29,5273,french,active
7949,2014-01-29,12551,english,active
7950,2014-01-29,8864,english,active
7951,2014-01-29,4547,english,pending
7952,2014-01-29,3577,spanish,active
7953,2014-01-29,5325,german,pending
7954,2014-01-29,5480,english,pending
7955,2014-01-29,11,english,pending
7956,2014-01-29,8148,french,pending
7957,2014-01-29,1236,german,pending
7958,2014-01-29,12246,english,pending
7959,2014-01-29,4577,indian,active
7960,2014-01-29,3905,english,active
7961,2014-01-29,15,english,pending
7962,2014-01-29,12415,english,pending
7963,2014-01-29,281,russian,active
7964,2014-01-29,4248,english,pending
7965,2014-01-29,8364,english,pending
7966,2014-01-29,1537,spanish,active
7967,2014-01-29,117,russian,pending
7968,2014-01-29,8788,english,pending
7969,2014-01-29,1,indian,active
7970,2014-01-29,838,english,active
7971,2014-01-29,86,english,active
7972,2014-01-29,1,english,active
7973,2014-01-29,1,english,active
7974,2014-01-29,8873,english,active
7975,2014-01-30,10813,english,pending
7976,2014-01-30,18,english,pending
7977,2014-01-30,1,french,pending
7978,2014-01-30,2741,english,pending
7979,2014-01-30,250,german,pending
7980,2014-01-30,1,english,pending
7981,2014-01-30,6170,korean,active
7982,2014-01-30,12478,english,pending
7983,2014-01-30,2,english,pending
7984,2014-01-30,26,french,pending
7985,2014-01-30,9736,english,pending
7986,2014-01-30,12854,english,pending
7987,2014-01-30,7271,indian,pending
7988,2014-01-30,6930,english,pending
7989,2014-01-30,4,italian,active
7990,2014-01-30,3,english,active
7991,2014-01-30,9587,english,active
7992,2014-01-30,7756,french,pending
7993,2014-01-30,7646,portugese,active
7994,2014-01-30,49,english,active
7995,2014-01-30,1679,english,pending
7996,2014-01-30,115,chinese,pending
7997,2014-01-30,8304,arabic,active
7998,2014-01-30,11176,german,active
7999,2014-01-30,1515,german,pending
8000,2014-01-30,1587,english,pending
8001,2014-01-30,1,arabic,active
8002,2014-01-30,4655,english,pending
8003,2014-01-30,23,chinese,active
8004,2014-01-30,8165,english,active
8005,2014-01-30,69,english,active
8006,2014-01-30,9399,spanish,active
8007,2014-01-30,1395,arabic,active
8008,2014-01-30,4263,english,pending
8009,2014-01-30,6912,spanish,active
8010,2014-01-30,15,english,active
8011,2014-01-30,22,english,pending
8012,2014-01-30,4050,english,pending
8013,2014-01-30,2858,english,pending
8014,2014-01-30,12782,english,active
8015,2014-01-30,2,english,active
8016,2014-01-30,4566,english,active
8017,2014-01-30,307,english,active
8018,2014-01-30,3407,english,pending
8019,2014-01-31,1,english,active
8020,2014-01-31,3712,english,pending
8021,2014-01-31,5394,english,active
8022,2014-01-31,5724,english,active
8023,2014-01-31,118,english,pending
8024,2014-01-31,10355,italian,active
8025,2014-01-31,1302,japanese,pending
8026,2014-01-31,11596,english,pending
8027,2014-01-31,3246,spanish,pending
8028,2014-01-31,992,french,pending
8029,2014-01-31,10637,english,active
8030,2014-01-31,12771,korean,pending
8031,2014-01-31,7464,english,active
8032,2014-01-31,69,spanish,active
8033,2014-01-31,2465,spanish,active
8034,2014-01-31,2,english,pending
8035,2014-01-31,2949,english,pending
8036,2014-01-31,184,arabic,active
8037,2014-01-31,9953,japanese,pending
8038,2014-01-31,4575,english,active
8039,2014-01-31,2363,indian,active
8040,2014-01-31,1578,english,pending
8041,2014-01-31,5349,russian,active
8042,2014-01-31,4034,english,pending
8043,2014-01-31,10863,english,active
8044,2014-01-31,10530,english,active
8045,2014-01-31,5712,english,pending
8046,2014-01-31,1,italian,active
8047,2014-01-31,6957,english,active
8048,2014-01-31,6125,english,pending
8049,2014-01-31,889,english,active
8050,2014-01-31,6116,english,pending
8051,2014-01-31,8760,chinese,pending
8052,2014-01-31,2428,french,active
8053,2014-01-31,5252,chinese,active
8054,2014-01-31,2433,english,pending
8055,2014-01-31,9773,english,pending
8056,2014-01-31,1265,english,pending
8057,2014-01-31,123,indian,pending
8058,2014-01-31,62,english,pending
8059,2014-01-31,1775,portugese,active
8060,2014-01-31,7326,french,active
8061,2014-01-31,3076,korean,active
8062,2014-01-31,4314,japanese,pending
8063,2014-01-31,10455,portugese,active
8064,2014-02-01,5688,portugese,active
8065,2014-02-01,1671,chinese,active
8066,2014-02-01,7512,english,pending
8067,2014-02-01,5137,spanish,pending
8068,2014-02-01,11,english,active
8069,2014-02-01,1894,japanese,active
8070,2014-02-01,12097,english,active
8071,2014-02-01,4996,english,active
8072,2014-02-01,594,indian,pending
8073,2014-02-01,8832,japanese,active
8074,2014-02-01,1437,english,active
8075,2014-02-01,2249,spanish,active
8076,2014-02-02,84,chinese,active
8077,2014-02-02,11956,english,pending
8078,2014-02-02,216,russian,active
8079,2014-02-02,4434,english,active
8080,2014-02-02,10,italian,active
8081,2014-02-02,18,english,active
8082,2014-02-02,13061,english,active
8083,2014-02-02,2,english,pending
8084,2014-02-02,7132,english,pending
8085,2014-02-02,8613,japanese,active
8086,2014-02-02,1,english,pending
8087,2014-02-02,11402,english,pending
8088,2014-02-03,1330,french,pending
8089,2014-02-03,1417,english,active
8090,2014-02-03,5490,indian,active
8091,2014-02-03,1,chinese,active
8092,2014-02-03,6,english,active
8093,2014-02-03,1334,english,active
8094,2014-02-03,25,russian,pending
8095,2014-02-03,3416,english,pending
8096,2014-02-03,231,english,pending
8097,2014-02-03,9121,russian,active
8098,2014-02-03,10790,english,active
8099,2014-02-03,1220,english,active
8100,2014-02-03,6,english,active
8101,2014-02-03,7353,english,active
8102,2014-02-03,8775,korean,active
8103,2014-02-03,249,japanese,active
8104,2014-02-03,715,english,active
8105,2014-02-03,3000,italian,pending
8106,2014-02-03,12057,english,pending
8107,2014-02-03,8,english,pending
8108,2014-02-03,1247,english,pending
8109,2014-02-03,4234,english,pending
8110,2014-02-03,6,english,active
8111,2014-02-03,4096,french,pending
8112,2014-02-03,11287,english,pending
8113,2014-02-03,2408,spanish,active
8114,2014-02-03,8215,english,pending
8115,2014-02-03,82,english,active
8116,2014-02-03,8561,english,pending
8117,2014-02-03,12784,english,pending
8118,2014-02-03,5531,english,pending
8119,2014-02-03,101,french,pending
8120,2014-02-03,80,spanish,pending
8121,2014-02-03,11979,english,pending
8122,2014-02-03,12685,english,pending
8123,2014-02-03,26,spanish,active
8124,2014-02-03,420,english,active
8125,2014-02-03,28,japanese,active
8126,2014-02-03,5512,english,active
8127,2014-02-03,23,english,active
8128,2014-02-03,23,english,active
8129,2014-02-03,10147,italian,active
8130,2014-02-03,6610,english,active
8131,2014-02-03,8306,indian,pending
8132,2014-02-03,11777,russian,active
8133,2014-02-03,7195,portugese,active
8134,2014-02-03,621,italian,active
8135,2014-02-03,1945,spanish,active
8136,2014-02-03,10120,english,active
8137,2014-02-03,7839,french,pending
8138,2014-02-04,11996,spanish,pending
8139,2014-02-04,8174,german,pending
8140,2014-02-04,10975,english,active
8141,2014-02-04,9721,english,pending
8142,2014-02-04,8535,english,pending
8143,2014-02-04,463,english,pending
8144,2014-02-04,12839,german,active
8145,2014-02-04,11398,english,active
8146,2014-02-04,2054,korean,pending
8147,2014-02-04,36,french,pending
8148,2014-02-04,77,english,pending
8149,2014-02-04,4718,spanish,pending
8150,2014-02-04,72,spanish,active
8151,2014-02-04,5473,english,pending
8152,2014-02-04,2,english,active
8153,2014-02-04,7383,french,pending
8154,2014-02-04,8902,chinese,active
8155,2014-02-04,3,english,active
8156,2014-02-04,7551,english,active
8157,2014-02-04,1,english,active
8158,2014-02-04,6883,english,pending
8159,2014-02-04,4446,portugese,pending
8160,2014-02-04,8623,english,active
8161,2014-02-04,4789,english,pending
8162,2014-02-04,7170,french,pending
8163,2014-02-04,5989,french,active
8164,2014-02-04,1,spanish,active
8165,2014-02-04,4939,english,pending
8166,2014-02-04,13190,spanish,active
8167,2014-02-04,12039,spanish,pending
8168,2014-02-04,8055,french,pending
8169,2014-02-04,2311,english,active
8170,2014-02-04,35,french,active
8171,2014-02-04,12062,japanese,pending
8172,2014-02-04,12487,russian,pending
8173,2014-02-04,255,english,pending
8174,2014-02-04,7135,german,active
8175,2014-02-04,6500,english,active
8176,2014-02-04,750,french,active
8177,2014-02-04,112,english,active
8178,2014-02-04,65,english,active
8179,2014-02-04,11472,spanish,active
8180,2014-02-04,7386,english,pending
8181,2014-02-05,133,english,active
8182,2014-02-05,5,japanese,active
8183,2014-02-05,4058,french,active
8184,2014-02-05,1747,english,pending
8185,2014-02-05,4823,english,pending
8186,2014-02-05,18,french,pending
8187,2014-02-05,51,french,pending
8188,2014-02-05,35,english,active
8189,2014-02-05,12920,english,pending
8190,2014-02-05,7492,russian,active
8191,2014-02-05,82,english,pending
8192,2014-02-05,2601,spanish,pending
8193,2014-02-05,152,arabic,pending
8194,2014-02-05,20,english,pending
8195,2014-02-05,8838,chinese,active
8196,2014-02-05,5213,spanish,pending
8197,2014-02-05,11134,arabic,active
8198,2014-02-05,5764,japanese,active
8199,2014-02-05,3182,english,active
8200,2014-02-05,5058,english,pending
8201,2014-02-05,18,english,pending
8202,2014-02-05,4150,chinese,pending
8203,2014-02-05,83,japanese,active
8204,2014-02-05,9,chinese,active
8205,2014-02-05,88,spanish,pending
8206,2014-02-05,5,english,pending
8207,2014-02-05,6088,japanese,pending
8208,2014-02-05,11124,arabic,active
8209,2014-02-05,3720,arabic,active
8210,2014-02-05,2003,english,pending
8211,2014-02-05,11531,russian,pending
8212,2014-02-05,8394,french,active
8213,2014-02-05,3731,english,active
8214,2014-02-05,7687,english,pending
8215,2014-02-05,2,english,active
8216,2014-02-05,50,english,active
8217,2014-02-05,6680,spanish,pending
8218,2014-02-05,8175,english,pending
8219,2014-02-05,9417,portugese,pending
8220,2014-02-05,11595,english,pending
8221,2014-02-05,3286,spanish,active
8222,2014-02-05,5339,indian,pending
8223,2014-02-05,98,chinese,active
8224,2014-02-05,10338,english,pending
8225,2014-02-06,6274,russian,active
8226,2014-02-06,2781,english,pending
8227,2014-02-06,10901,english,pending
8228,2014-02-06,3499,english,active
8229,2014-02-06,10261,french,pending
8230,2014-02-06,5378,english,pending
8231,2014-02-06,1599,english,pending
8232,2014-02-06,9718,arabic,active
8233,2014-02-06,17,chinese,active
8234,2014-02-06,7545,english,active
8235,2014-02-06,2695,english,active
8236,2014-02-06,9206,english,active
8237,2014-02-06,1,english,active
8238,2014-02-06,12948,arabic,active
8239,2014-02-06,12690,english,active
8240,2014-02-06,6852,english,active
8241,2014-02-06,4,japanese,pending
8242,2014-02-06,13032,english,active
8243,2014-02-06,207,english,active
8244,2014-02-06,12059,english,active
8245,2014-02-06,3,french,pending
8246,2014-02-06,5591,english,pending
8247,2014-02-06,7585,arabic,pending
8248,2014-02-06,10688,english,pending
8249,2014-02-06,8712,english,pending
8250,2014-02-06,261,german,active
8251,2014-02-06,8079,indian,active
8252,2014-02-06,551,russian,pending
8253,2014-02-06,3,arabic,active
8254,2014-02-06,10267,english,active
8255,2014-02-06,54,spanish,pending
8256,2014-02-06,2720,english,pending
8257,2014-02-06,3,english,pending
8258,2014-02-06,2211,english,active
8259,2014-02-06,7775,french,active
8260,2014-02-06,11828,english,active
8261,2014-02-06,5,portugese,pending
8262,2014-02-06,12257,english,pending
8263,2014-02-06,8633,english,active
8264,2014-02-06,1,english,active
8265,2014-02-06,7199,french,active
8266,2014-02-06,10426,korean,pending
8267,2014-02-06,10344,french,pending
8268,2014-02-06,3066,english,active
8269,2014-02-06,2454,spanish,active
8270,2014-02-06,10940,russian,pending
8271,2014-02-06,1686,english,pending
8272,2014-02-06,41,german,pending
8273,2014-02-06,146,portugese,active
8274,2014-02-07,10101,japanese,active
8275,2014-02-07,252,english,pending
8276,2014-02-07,6197,german,active
8277,2014-02-07,4748,french,active
8278,2014-02-07,2205,spanish,pending
8279,2014-02-07,6837,english,active
8280,2014-02-07,6351,japanese,active
8281,2014-02-07,3764,german,pending
8282,2014-02-07,8199,arabic,pending
8283,2014-02-07,3721,english,active
8284,2014-02-07,229,korean,active
8285,2014-02-07,8,english,pending
8286,2014-02-07,10117,english,pending
8287,2014-02-07,891,spanish,active
8288,2014-02-07,86,french,active
8289,2014-02-07,2483,italian,active
8290,2014-02-07,3543,chinese,active
8291,2014-02-07,257,russian,pending
8292,2014-02-07,10676,english,active
8293,2014-02-07,7161,english,pending
8294,2014-02-07,46,japanese,pending
8295,2014-02-07,5636,english,active
8296,2014-02-07,4,german,pending
8297,2014-02-07,12715,chinese,pending
8298,2014-02-07,11960,english,pending
8299,2014-02-07,1651,english,pending
8300,2014-02-07,503,english,pending
8301,2014-02-07,2266,english,pending
8302,2014-02-07,9346,english,active
8303,2014-02-07,5537,german,pending
8304,2014-02-07,10105,english,active
8305,2014-02-07,1046,japanese,active
8306,2014-02-07,1308,german,pending
8307,2014-02-07,100,english,active
8308,2014-02-07,520,english,pending
8309,2014-02-07,1,english,active
8310,2014-02-07,8119,german,active
8311,2014-02-07,25,english,active
8312,2014-02-07,8375,english,active
8313,2014-02-07,11507,english,active
8314,2014-02-07,8670,english,pending
8315,2014-02-07,2,japanese,pending
8316,2014-02-07,2276,spanish,pending
8317,2014-02-07,3061,french,active
8318,2014-02-07,5898,spanish,pending
8319,2014-02-08,22,english,active
8320,2014-02-08,1,english,pending
8321,2014-02-08,2,english,active
8322,2014-02-08,10091,english,pending
8323,2014-02-08,4738,french,active
8324,2014-02-08,8002,english,active
8325,2014-02-08,1,japanese,active
8326,2014-02-08,6,french,pending
8327,2014-02-08,93,english,pending
8328,2014-02-08,1019,spanish,active
8329,2014-02-08,10865,english,active
8330,2014-02-09,1,english,pending
8331,2014-02-09,7728,chinese,active
8332,2014-02-09,10,portugese,pending
8333,2014-02-09,56,indian,pending
8334,2014-02-09,384,chinese,pending
8335,2014-02-09,4454,english,pending
8336,2014-02-09,1833,russian,active
8337,2014-02-09,10348,russian,active
8338,2014-02-09,3,english,active
8339,2014-02-09,12073,italian,pending
8340,2014-02-09,12830,english,pending
8341,2014-02-09,10,english,pending
8342,2014-02-09,9518,arabic,active
8343,2014-02-09,182,indian,active
8344,2014-02-09,1109,english,pending
8345,2014-02-10,9,english,active
8346,2014-02-10,11540,indian,pending
8347,2014-02-10,10735,italian,active
8348,2014-02-10,10753,chinese,pending
8349,2014-02-10,9267,english,active
8350,2014-02-10,10243,german,active
8351,2014-02-10,14,indian,pending
8352,2014-02-10,1563,english,active
8353,2014-02-10,5088,english,pending
8354,2014-02-10,10596,english,pending
8355,2014-02-10,84,korean,active
8356,2014-02-10,7552,japanese,pending
8357,2014-02-10,75,english,pending
8358,2014-02-10,10341,spanish,pending
8359,2014-02-10,1,english,active
8360,2014-02-10,7433,english,active
8361,2014-02-10,6524,arabic,active
8362,2014-02-10,70,english,pending
8363,2014-02-10,5692,english,pending
8364,2014-02-10,5117,spanish,pending
8365,2014-02-10,5758,english,active
8366,2014-02-10,2392,english,pending
8367,2014-02-10,1,english,pending
8368,2014-02-10,14,english,active
8369,2014-02-10,8806,german,pending
8370,2014-02-10,4,spanish,pending
8371,2014-02-10,5400,spanish,active
8372,2014-02-10,3980,english,pending
8373,2014-02-10,8553,english,active
8374,2014-02-10,1,russian,pending
8375,2014-02-10,709,english,active
8376,2014-02-10,8059,indian,pending
8377,2014-02-10,1714,french,active
8378,2014-02-10,5062,english,active
8379,2014-02-10,1002,english,pending
8380,2014-02-10,7690,english,pending
8381,2014-02-10,12300,english,active
8382,2014-02-10,3674,english,active
8383,2014-02-10,3808,portugese,active
8384,2014-02-10,8449,english,active
8385,2014-02-10,262,arabic,pending
8386,2014-02-10,10266,english,pending
8387,2014-02-10,7358,spanish,active
8388,2014-02-10,7992,english,active
8389,2014-02-10,3683,japanese,pending
8390,2014-02-10,11401,english,pending
8391,2014-02-10,32,portugese,active
8392,2014-02-10,82,arabic,pending
8393,2014-02-10,3,french,pending
8394,2014-02-11,1688,english,active
8395,2014-02-11,4619,spanish,active
8396,2014-02-11,141,spanish,active
8397,2014-02-11,11126,english,active
8398,2014-02-11,4947,italian,active
8399,2014-02-11,5783,chinese,pending
8400,2014-02-11,7007,english,pending
8401,2014-02-11,12255,spanish,active
8402,2014-02-11,12666,spanish,pending
8403,2014-02-11,502,english,active
8404,2014-02-11,9194,english,active
8405,2014-02-11,4095,japanese,active
8406,2014-02-11,4483,arabic,pending
8407,2014-02-11,7,japanese,pending
8408,2014-02-11,1,spanish,active
8409,2014-02-11,85,english,pending
8410,2014-02-11,1,chinese,pending
8411,2014-02-11,11482,arabic,pending
8412,2014-02-11,2,italian,pending
8413,2014-02-11,7945,english,active
8414,2014-02-11,11673,chinese,pending
8415,2014-02-11,6797,chinese,pending
8416,2014-02-11,663,spanish,pending
8417,2014-02-11,1,chinese,active
8418,2014-02-11,30,spanish,active
8419,2014-02-11,3046,english,active
8420,2014-02-11,10885,spanish,active
8421,2014-02-11,10112,chinese,active
8422,2014-02-11,11,english,active
8423,2014-02-11,3214,japanese,active
8424,2014-02-11,9592,french,active
8425,2014-02-11,7367,english,pending
8426,2014-02-11,157,english,pending
8427,2014-02-11,8617,english,active
8428,2014-02-11,11238,german,active
8429,2014-02-11,11106,english,active
8430,2014-02-11,4681,english,active
8431,2014-02-11,36,russian,active
8432,2014-02-11,5522,english,active
8433,2014-02-11,2114,spanish,pending
8434,2014-02-11,1707,english,pending
8435,2014-02-11,10431,french,active
8436,2014-02-11,11502,german,active
8437,2014-02-11,7698,english,active
8438,2014-02-11,2299,french,active
8439,2014-02-11,3265,chinese,active
8440,2014-02-11,3939,english,pending
8441,2014-02-12,1150,english,active
8442,2014-02-12,12011,russian,active
8443,2014-02-12,1,spanish,pending
8444,2014-02-12,11312,english,active
8445,2014-02-12,557,german,pending
8446,2014-02-12,81,english,active
8447,2014-02-12,41,english,pending
8448,2014-02-12,1,english,active
8449,2014-02-12,25,english,active
8450,2014-02-12,3,english,active
8451,2014-02-12,2,japanese,active
8452,2014-02-12,10484,english,pending
8453,2014-02-12,8108,english,active
8454,2014-02-12,11350,german,active
8455,2014-02-12,1791,english,pending
8456,2014-02-12,1,japanese,pending
8457,2014-02-12,10974,spanish,active
8458,2014-02-12,1029,english,active
8459,2014-02-12,2,spanish,active
8460,2014-02-12,6918,english,active
8461,2014-02-12,2,japanese,pending
8462,2014-02-12,10563,spanish,active
8463,2014-02-12,5,french,active
8464,2014-02-12,2067,spanish,pending
8465,2014-02-12,2677,english,active
8466,2014-02-12,2316,japanese,pending
8467,2014-02-12,7417,indian,pending
8468,2014-02-12,7129,japanese,active
8469,2014-02-12,20,french,active
8470,2014-02-12,919,chinese,active
8471,2014-02-12,8682,spanish,pending
8472,2014-02-12,3344,english,active
8473,2014-02-12,3,english,active
8474,2014-02-12,6210,spanish,active
8475,2014-02-12,9275,indian,pending
8476,2014-02-12,11489,indian,pending
8477,2014-02-12,1221,english,pending
8478,2014-02-12,192,english,active
8479,2014-02-12,11887,english,pending
8480,2014-02-12,5455,english,pending
8481,2014-02-12,4959,japanese,active
8482,2014-02-12,5670,spanish,pending
8483,2014-02-12,6811,arabic,pending
8484,2014-02-12,4,english,active
8485,2014-02-12,7,japanese,pending
8486,2014-02-13,2260,indian,active
8487,2014-02-13,6096,arabic,active
8488,2014-02-13,6184,english,active
8489,2014-02-13,5751,italian,pending
8490,2014-02-13,90,spanish,active
8491,2014-02-13,10,english,pending
8492,2014-02-13,2,japanese,pending
8493,2014-02-13,5779,english,active
8494,2014-02-13,6379,italian,pending
8495,2014-02-13,22,english,pending
8496,2014-02-13,11259,english,pending
8497,2014-02-13,10960,english,active
8498,2014-02-13,2836,english,pending
8499,2014-02-13,4436,english,active
8500,2014-02-13,788,english,pending
8501,2014-02-13,2304,english,active
8502,2014-02-13,10539,japanese,active
8503,2014-02-13,9952,spanish,pending
8504,2014-02-13,12170,japanese,pending
8505,2014-02-13,1858,english,pending
8506,2014-02-13,57,english,pending
8507,2014-02-13,3,english,active
8508,2014-02-13,2,indian,active
8509,2014-02-13,994,english,pending
8510,2014-02-13,5900,english,active
8511,2014-02-13,3007,russian,pending
8512,2014-02-13,8478,english,pending
8513,2014-02-13,3792,japanese,active
8514,2014-02-13,281,english,active
8515,2014-02-13,802,indian,pending
8516,2014-02-13,1415,spanish,pending
